,Fl_ft2,LotArea,NumFloors,norm_gas,BuiltFAR,incomePC,ENERGY STAR Score,eui,log_eui,ZIPCODE,d_ghg,id_ghg,norm_elct,age,log_fl_ft2,log_LotArea,log_norm_gas,predicted_eui,diff_eui
55,66173.0,6750,12.0,50416.8,9.8,147.2842962739478,59.0,93.6,1.9712758487381048,10019,265.7,151.1,7.2,117,11.100027803744739,8.817297783866575,10.82807973184958,100.22680177402303,56.626801774023036
59,307549.0,14250,36.0,1513.2,21.58,147.2842962739478,33.0,80.0,1.9030899869919435,10019,1236.9,857.9,8.8,77,12.636389703127408,9.564512185696797,7.321981892758874,90.50656465871592,60.50656465871592
60,377353.0,17924,37.0,3140.0,19.52,147.2842962739478,42.0,68.5,1.8356905714924256,10019,16.7,2297.3,6.7,87,12.84093636786029,9.793895875906033,8.0519780789023,50.990919209647984,32.490919209647984
61,101033.0,13512,18.0,80671.3,6.74,147.2842962739478,9.0,121.7,2.085290578230065,10019,436.2,238.6,9.1,67,11.523202475131168,9.511333458487636,11.298138152837742,102.63960904808151,30.939609048081508
62,93135.0,7179,14.0,5059.0,10.67,147.2842962739478,52.0,73.9,1.8686444383948255,10019,27.9,501.3,7.1,99,11.441805332467103,8.878915376576483,8.528924114291936,79.43797146528127,55.53797146528126
63,195190.0,12550,25.0,47620.6,12.75,147.2842962739478,12.0,88.4,1.946452265013073,10019,254.7,1295.4,19.6,11,12.181728722140656,9.43747594455993,10.771020719709483,115.83973832344007,77.43973832344007
64,578099.0,35167,50.0,472645.7,16.44,147.2842962739478,7.0,135.0,2.130333768495006,10019,2492.5,1078.9,8.6,19,13.267500413264539,10.467863421858212,13.066101338171187,110.47170626221039,25.47170626221039
65,215099.0,15058,15.0,126262.2,14.28,147.2842962739478,79.0,76.8,1.8853612200315122,10019,665.0,259.7,4.4,97,12.278853666244549,9.619664690410067,11.746115976132241,75.28793648372493,48.48793648372494
67,380441.0,22915,20.0,223476.1,16.6,147.2842962739478,66.0,69.7,1.8432327780980091,10019,1234.2,722.9,5.5,57,12.849086385128247,10.039546996943224,12.31705975219475,72.89976358353437,53.19976358353436
69,435366.0,25100,43.0,372268.6,17.19,147.2842962739478,5.0,133.7,2.126131407261984,10019,1952.5,1020.2,9.6,14,12.983942335620013,10.130623125119875,12.827370915718392,104.63451301450996,20.934513014509974
70,64757.0,7531,12.0,982.1,8.6,147.2842962739478,55.0,110.8,2.0445397603924107,10019,443.2,104.8,5.6,114,11.078397081826632,8.926783114101351,6.889693136163729,88.48291136764716,27.682911367647165
71,200000.0,30367,53.0,983.3,5.98,147.2842962739478,13.0,87.0,1.9395192526186185,10019,5.2,1531.4,9.7,14,12.206072645530174,10.321111771468102,6.8909142617861106,82.06957982850707,45.069579828507074
72,311689.0,16120,36.0,317493.5,19.34,147.2842962739478,14.0,115.7,2.0633333589517497,10019,1674.0,694.0,7.0,40,12.64976117478943,9.68781601606062,12.668212624664376,95.38530963530192,29.68530963530192
73,729506.0,34221,45.0,13447.9,21.32,147.2842962739478,53.0,86.1,1.9350031514536548,10019,71.7,3835.1,11.4,32,13.500122871722668,10.440594769696007,9.506578239010834,47.83178116833179,11.731781168331793
74,167076.0,17572,15.0,26576.0,9.51,147.2842962739478,18.0,107.1,2.029789470831856,10019,921.1,474.9,9.6,132,12.026204077697285,9.77406200509567,10.187763831853076,110.01803734928009,52.9180373492801
77,122071.0,10050,23.0,91385.0,12.15,147.2842962739478,22.0,98.0,1.9912260756924949,10019,504.8,210.7,6.0,49,11.712358121651263,9.215327913487222,11.422836630188543,83.92660884867905,35.92660884867905
78,62800.0,5021,8.0,1620.5,12.51,147.2842962739478,55.0,73.5,1.8662873390841952,10019,288.0,109.2,5.3,109,11.04771035245629,8.521384396034705,7.390490022581602,79.80399733121035,56.303997331210354
80,387428.0,36475,28.0,312164.0,10.62,147.2842962739478,8.0,109.1,2.037824750588342,10019,1631.4,1133.5,9.6,77,12.867285304059768,10.504382373390987,12.651283969716408,106.13290421068355,47.032904210683554
83,150000.0,17540,13.0,138356.9,8.55,147.2842962739478,22.0,113.9,2.056523724079101,10019,734.9,270.0,6.2,87,11.918390573078392,9.772239265926174,11.837591857480646,89.69772347473216,25.79772347473215
84,270211.0,16450,25.0,172408.8,16.43,147.2842962739478,39.0,93.0,1.968482948553935,10019,1005.6,621.8,7.7,17,12.506958414264334,9.708080756193517,12.05762367999255,79.569649094895,36.569649094895
85,138925.0,27040,16.0,30054.6,5.14,147.2842962739478,36.0,97.8,1.9903388547876013,10019,565.9,284.6,8.1,52,11.841689498148122,10.205072530156901,10.310771006451077,92.52422907103261,44.72422907103261
86,262508.0,10041,42.0,29422.4,21.53,147.2842962739478,11.0,85.2,1.9304395947667,10019,154.6,1177.3,11.9,11,12.478036836739902,9.214431989879436,10.289511567986589,83.15353761704547,47.95353761704547
89,56935.0,13556,7.0,34290.5,3.88,147.2842962739478,3.0,112.7,2.0519239160461065,10019,182.1,207.0,13.8,13,10.949665545244706,9.514584532726943,10.442623626861302,112.72315110610755,50.02315110610755
90,84210.0,20083,7.0,33542.7,4.19,147.2842962739478,84.0,56.8,1.7543483357110188,10019,176.7,176.1,6.3,16,11.341068958024039,9.907628965036679,10.420574533031632,75.04390808419585,68.24390808419585
92,57500.0,13844,6.0,7026.5,4.15,147.2842962739478,68.0,74.6,1.8727388274726688,10019,341.8,76.4,3.5,70,10.959540226785442,9.535607204755236,8.8574439945408,76.98724144538478,52.38724144538479
93,65750.0,10100,11.0,30567.4,6.51,147.2842962739478,82.0,63.8,1.8048206787211625,10019,160.9,96.5,5.1,93,11.093614950040012,9.22029070282935,10.32768936056456,86.77513867092364,72.97513867092364
94,75926.0,15075,9.0,49120.8,5.04,147.2842962739478,71.0,80.0,1.9030899869919435,10019,261.4,115.4,5.1,105,11.237514460719542,9.620793021595386,10.802037849333349,90.40800386290366,60.408003862903655
95,100000.0,20400,6.0,60881.0,4.9,147.2842962739478,22.0,90.9,1.9585638832219676,10019,325.0,246.4,8.6,75,11.512925464970229,9.923290179832307,11.016676418156251,95.4815692049594,54.58156920495939
97,58662.0,9540,9.0,1411.9,6.15,147.2842962739478,99.0,39.1,1.5921767573958667,10019,113.0,84.3,4.5,95,10.979547436733727,9.163248764442333,7.252691594015479,77.9187209278709,88.81872092787088
99,65000.0,8577,14.0,2691.9,7.58,147.2842962739478,71.0,94.3,1.9745116927373283,10019,374.7,119.5,5.8,53,11.082142548877775,9.056839480990421,7.8980025429721215,80.90527844453618,36.60527844453618
100,54400.0,10476,7.0,21659.3,5.19,147.2842962739478,77.0,60.0,1.7781512503836436,10019,165.2,74.0,4.0,56,10.904119432844034,9.256842205627603,9.98319020239656,75.86532416143305,65.86532416143305
101,229973.0,17137,23.0,6747.1,13.42,147.2842962739478,82.0,68.7,1.8369567370595503,10019,619.6,393.7,6.9,43,12.345717189710086,9.74899514766085,8.816868061919694,72.76250571957164,54.06250571957163
104,396834.0,30625,20.0,249219.0,12.96,147.2842962739478,17.0,94.8,1.9768083373380665,10019,1359.1,983.2,8.8,52,12.891273336205934,10.329571947847029,12.426087306969748,87.74593324539667,42.945933245396674
106,266115.0,12251,45.0,227279.0,18.31,147.2842962739478,7.0,120.1,2.079543007402906,10019,1180.7,521.9,7.5,35,12.491683825162859,9.41336284529417,12.333933616659186,96.94380370909964,26.843803709099646
108,180441.0,30225,7.0,21771.5,5.97,147.2842962739478,92.0,54.2,1.7339992865383869,10019,595.0,202.1,3.3,77,12.1031591335154,10.316424675482994,9.988357054013882,66.18601918749359,61.98601918749358
109,588527.0,129850,14.0,300608.5,4.53,147.2842962739478,60.0,73.1,1.8639173769578603,10019,1694.3,976.5,5.8,60,13.285378083984334,11.774135217090894,12.613564032681005,80.90528749705138,57.80528749705138
111,166518.0,39220,7.0,3734.7,4.25,147.2842962739478,37.0,90.4,1.9561684304753637,10019,751.3,411.6,8.4,30,12.022858690667483,10.576942099750337,8.22542277305585,80.37255984552996,39.97255984552996
112,80154.0,13750,10.0,48026.8,5.83,147.2842962739478,91.0,70.1,1.8457180179666584,10019,249.8,75.9,3.3,24,11.291705063217867,9.528794103094718,10.7795144674133,65.78379764714823,45.68379764714824
113,173915.0,34780,7.0,39074.5,3.66,147.2842962739478,32.0,65.9,1.8188854145940097,10019,203.2,362.9,10.1,10,12.066321953091734,10.456797787908274,10.5732253593025,79.59682911929157,63.696829119291564
114,156099.0,30126,8.0,64154.7,4.08,147.2842962739478,84.0,50.0,1.6989700043360187,10019,342.5,248.5,4.6,9,11.9582457003331,10.313143865262761,11.069052633143297,60.5979077695189,60.5979077695189
116,81289.0,12553,6.0,19282.1,5.64,147.2842962739478,25.0,72.8,1.8621313793130367,10019,103.2,274.0,13.2,89,11.305765985028835,9.437714959818209,9.866932483394883,113.09933496702835,90.29933496702836
117,63528.0,15136,7.0,67601.0,4.2,147.2842962739478,6.0,133.0,2.123851640967086,10019,359.1,233.3,11.2,54,11.059236032575047,9.62483129129166,11.121378054821049,111.3970707545209,28.397070754520897
121,218080.0,20085,17.0,45969.7,10.86,147.2842962739478,65.0,87.5,1.9420080530223127,10019,1078.1,324.4,5.0,55,12.292617246930359,9.907728546793383,10.735737762783765,76.5364668542909,39.03646685429089
122,110419.0,5523,30.0,1417.4,19.04,147.2842962739478,25.0,100.3,2.0013009330204183,10019,548.5,282.5,8.9,31,11.612037499466652,8.616676469901188,7.256579486376156,86.47783980668626,36.177839806686265
123,96337.0,14095,10.0,40992.9,6.06,147.2842962739478,39.0,66.4,1.8221680793680173,10019,217.7,264.3,8.5,9,11.475607739985847,9.553575403548212,10.621154159958955,80.11933973886552,63.719339738865514
124,113479.0,21249,7.0,12897.8,4.3,147.2842962739478,52.0,52.6,1.7209857441537388,10019,68.5,291.5,11.3,4,11.639373076758476,9.964065114421732,9.464812033170055,84.85556409052873,82.25556409052874
125,251512.0,69289,8.0,140227.5,3.63,147.2842962739478,81.0,66.6,1.823474229170301,10019,737.7,375.3,4.7,36,12.435245981101362,11.1460414424203,11.85102138270754,69.609242200935,53.009242200935006
127,273120.0,22928,24.0,171968.5,10.79,147.2842962739478,16.0,112.7,2.0519239160461065,10019,904.2,587.1,9.4,10,12.517666538028267,10.040114150067954,12.055066599488613,86.33993690998985,23.639936909989842
128,415288.0,41730,25.0,243919.0,7.82,147.2842962739478,3.0,131.8,2.119915410257991,10019,1284.6,920.9,11.9,9,12.936727534426522,10.638975573585599,12.404591481948911,97.47262081186042,15.672620811860412
131,195973.0,42678,12.0,87577.9,4.59,147.2842962739478,39.0,81.1,1.909020854211156,10019,462.7,729.1,11.8,15,12.185732173621508,10.66143884396157,11.380283961990724,92.71590186365569,61.615901863655694
132,53472.0,12552,6.0,29727.4,4.26,147.2842962739478,75.0,63.2,1.8007170782823851,10019,157.9,114.5,5.7,15,10.88691343139512,9.437635294412868,10.29982445841742,76.9836035780202,63.78360357802019
133,547239.0,25105,38.0,182205.4,21.8,147.2842962739478,79.0,63.2,1.8007170782823851,10019,1175.5,1148.3,7.4,12,13.212640914680579,10.130822308468806,12.112889901129508,72.43409180756345,59.234091807563445
135,323054.0,43072,33.0,112631.9,6.83,147.2842962739478,18.0,88.4,1.946452265013073,10019,599.1,969.2,12.9,9,12.685574770893869,10.6706284130044,11.63188025829482,100.11113233515186,61.71113233515186
136,346700.0,17572,48.0,150388.3,15.93,147.2842962739478,1.0,161.4,2.2079035303860515,10019,803.8,1567.9,26.3,5,12.756215131673114,9.77406200509567,11.920975894918687,158.56055077438305,47.16055077438304
137,503000.0,18836,52.0,158679.9,21.49,147.2842962739478,39.0,56.9,1.7551122663950711,10019,846.7,1290.3,8.1,35,13.128345449081877,9.843525211363445,11.974644244428925,81.7157713378993,74.81577133789929
139,72845.0,8535,15.0,39941.7,8.53,147.2842962739478,80.0,57.4,1.7589118923979734,10019,209.2,144.3,5.1,78,11.196089175088096,9.05193063522854,10.59517616990976,83.8866207491409,76.48662074914091
142,180000.0,11800,20.0,3594.0,13.78,147.2842962739478,15.0,98.8,1.9947569445876283,10019,19.0,1214.1,5.6,54,12.100712129872347,9.375854810453756,8.187021067343505,51.011975124485176,2.2119751244851784
145,122889.0,10041,17.0,78816.8,12.24,147.2842962739478,3.0,105.6,2.0236639181977933,10019,409.7,485.3,13.2,91,11.719036787886921,9.214431989879436,11.274881451092057,115.99846262535345,60.39846262535346
149,101278.0,7531,21.0,945.3,13.45,147.2842962739478,83.0,71.3,1.8530895298518653,10019,352.6,208.0,7.3,54,11.525624489947637,8.926783114101351,6.851502337431339,79.01028267990496,57.710282679904964
150,96137.0,10042,11.0,26348.0,8.0,147.2842962739478,1.0,198.7,2.2981978671098147,10019,756.7,425.7,18.7,116,11.473529536467634,9.21453157659465,10.179147649760584,149.90660920031578,1.2066092003157962
152,166432.0,12770,21.0,27390.2,13.03,302.9578374365953,80.0,44.9,1.6522463410033232,10021,145.5,392.9,8.2,53,12.0223420965728,9.454853949026585,10.217940564165477,72.93985509331111,78.0398550933111
154,62100.0,6953,13.0,306.1,8.93,302.9578374365953,26.0,80.3,1.9047155452786808,10021,293.9,121.0,6.3,80,11.03650126792157,8.846928500099018,5.723911845951367,74.71045293377568,44.41045293377569
155,173720.0,12562,20.0,176.0,13.83,302.9578374365953,98.0,22.8,1.3579348470004535,10021,0.9,351.0,6.5,57,12.065200086648758,9.438431663014326,5.170483995038151,52.00547364641906,79.20547364641907
157,115306.0,12125,15.0,1203.4,9.51,302.9578374365953,80.0,97.7,1.989894563718773,10021,6.4,832.2,6.0,55,11.65534474306453,9.403024715805683,7.092906162786251,53.67536934017846,5.97536934017846
158,62100.0,6953,13.0,723.5,8.93,302.9578374365953,56.0,72.2,1.8585371975696392,10021,301.0,82.9,4.1,80,11.03650126792157,8.846928500099018,6.5841005460715385,67.12551242517847,44.92551242517847
162,203490.0,15062,17.0,2720.3,13.51,302.9578374365953,47.0,88.4,1.946452265013073,10021,14.4,1285.0,7.6,89,12.223372142608236,9.619930294661296,7.9084974473257414,56.52647092378999,18.12647092378998
163,192445.0,15062,19.0,2754.9,12.78,302.9578374365953,30.0,91.5,1.9614210940664485,10021,14.6,1175.3,7.9,89,12.167565677600159,9.619930294661296,7.921136423287586,61.330031729297446,19.830031729297446
166,273583.0,22476,19.0,4860.3,12.17,302.9578374365953,12.0,95.3,1.9790929006383264,10021,25.6,1999.1,9.5,87,12.51936032829718,10.02020335223209,8.488855443384482,57.73807119258876,12.438071192588765
167,72792.0,5400,17.0,31739.2,13.48,302.9578374365953,72.0,67.0,1.8260748027008264,10021,220.8,109.0,4.9,66,11.195361338036527,8.594154232552366,10.365307788973844,72.02468479596465,55.024684795964646
168,63296.0,6691,14.0,798.1,9.46,302.9578374365953,43.0,79.0,1.8976270912904412,10021,4.2,350.1,5.4,90,11.055577414982384,8.808518618782816,6.682233902881963,68.0871028839337,39.087102883933696
171,147257.0,14375,12.0,75270.0,10.24,302.9578374365953,40.0,70.2,1.8463371121298051,10021,399.8,248.6,5.9,102,11.899934638584268,9.573245865665552,11.228836928028578,76.92463316893583,56.724633168935824
177,92744.0,8786,18.0,39817.5,10.56,302.9578374365953,82.0,58.8,1.7693773260761383,10021,209.6,140.7,5.0,58,11.437598288350237,9.080914824535725,10.592061793125936,70.531180517472,61.731180517472
178,69227.0,6325,15.0,716.1,10.94,302.9578374365953,70.0,67.1,1.826722520168992,10021,280.4,112.9,5.2,93,11.145146238918315,8.752265313595721,6.5738198220128945,72.29831217138344,55.19831217138345
180,200244.0,16040,19.0,3181.6,12.48,302.9578374365953,30.0,84.7,1.9278834103307068,10021,16.8,1253.4,7.5,86,12.207291901934903,9.682840881420505,8.065139493893481,58.24839135988803,23.54839135988803
181,66731.0,6175,13.0,444.1,10.81,302.9578374365953,99.0,57.2,1.757396028793024,10021,277.2,21.7,1.1,80,11.108424891548891,8.728264161496178,6.0960497622980565,50.48372287968468,43.283722879684674
182,107449.0,10031,14.0,1033.6,10.71,302.9578374365953,54.0,86.5,1.9370161074648145,10021,5.5,711.8,6.7,95,11.584771595373091,9.213435576883485,6.9408031330283375,64.58233281163359,28.08233281163359
183,74427.0,10017,12.0,1537.3,7.43,302.9578374365953,50.0,76.5,1.8836614351536176,10021,8.1,429.9,6.9,42,11.217574058213541,9.212038928611765,7.337782909918554,64.97401933394599,38.47401933394599
188,172006.0,14800,20.0,2332.1,10.26,302.9578374365953,9.0,110.2,2.0421815945157658,10021,815.3,321.3,8.4,67,12.055284638908098,9.602382459752207,7.754524428197647,81.71805053895301,21.518050538953005
192,141160.0,15393,12.0,68461.0,9.17,302.9578374365953,85.0,69.4,1.841359470454855,10021,363.6,244.3,6.1,88,11.857649277789207,9.641668139610074,11.134019519047316,75.82631955300056,56.42631955300055
195,222973.0,16021,17.0,382.0,13.92,302.9578374365953,59.0,84.0,1.9242792860618816,10021,2.0,1270.8,5.5,57,12.314805966878753,9.681655640646714,5.945420608606575,35.41577189079371,1.4157718907937067
197,151666.0,13588,13.0,109390.5,11.16,302.9578374365953,100.0,79.6,1.900913067737669,10021,609.5,313.7,5.7,106,11.929436013650921,9.516942329280475,11.60267932790511,79.6864107005689,50.086410700568905
198,188810.0,15325,19.0,41038.2,12.32,302.9578374365953,58.0,80.2,1.9041743682841636,10021,994.9,293.6,4.6,69,12.148496497392578,9.637240760804412,10.622258619233666,71.87612455045254,41.67612455045254
200,68693.0,7532,11.0,521.0,9.12,302.9578374365953,64.0,83.2,1.920123326290724,10021,329.0,114.1,5.8,93,11.13740258073377,8.926915889777042,6.255750041753367,74.0033629968007,40.8033629968007
202,54719.0,6353,12.0,660.5,8.61,302.9578374365953,55.0,73.8,1.8680563618230412,10021,250.8,80.3,4.7,93,10.909966277275643,8.756682421266532,6.49299712396238,72.58635065643116,48.78635065643117
203,110269.0,8353,18.0,2313.9,9.96,302.9578374365953,86.0,30.9,1.4899584794248346,10021,12.3,204.9,8.1,68,11.610678114061926,9.030376034755907,7.746689691608063,72.83167556745093,91.93167556745092
206,212118.0,15052,20.0,101901.7,14.09,302.9578374365953,76.0,64.5,1.809559714635268,10021,541.2,349.9,5.5,55,12.26489800258131,9.619266151713328,11.531763902094227,66.07686116470346,51.57686116470346
210,101415.0,8786,15.0,744.8,11.54,302.9578374365953,80.0,75.9,1.8802417758954804,10021,399.1,229.5,7.5,91,11.526976288192888,9.080914824535725,6.6131157259628575,77.90922183286168,52.00922183286167
211,63229.0,5603,15.0,457.2,11.28,302.9578374365953,52.0,71.7,1.8555191556678,10021,2.4,336.5,4.8,89,11.054518335650037,8.631057447565285,6.125120931920655,63.3955991368981,41.695599136898096
212,112900.0,9706,20.0,1058.1,11.63,302.9578374365953,96.0,49.6,1.6954816764901974,10021,5.6,435.2,6.1,54,11.634257750137753,9.18049952996516,6.964230125910116,59.295913572599716,59.695913572599714
213,130533.0,13282,12.0,80040.6,9.83,302.9578374365953,60.0,79.2,1.8987251815894932,10021,425.1,266.9,6.6,103,11.779381347340973,9.494165014100659,11.290289284921448,82.3843620355442,53.1843620355442
214,208986.0,20125,14.0,121312.0,10.38,302.9578374365953,86.0,74.1,1.869818207979328,10021,644.3,388.7,6.0,90,12.250022543057376,9.909718102286764,11.706121018316061,75.28143194036352,51.181431940363524
215,81622.0,8173,15.0,2369.0,9.99,302.9578374365953,71.0,85.0,1.9294189257142929,10021,12.5,515.7,6.7,89,11.309854112457673,9.00859131751613,7.7702232041587855,71.69844164394475,36.69844164394475
219,326054.0,20433,20.0,5633.7,15.96,302.9578374365953,54.0,70.7,1.8494194137968996,10021,29.8,1428.7,5.8,59,12.694818290803143,9.924906519909428,8.63652169888227,37.99303350938189,17.293033509381885
220,97328.0,12092,11.0,997.8,8.05,302.9578374365953,51.0,89.3,1.9508514588885464,10021,578.1,147.0,4.8,94,11.485841996560486,9.40029935589935,6.9055528554269365,71.20240139608298,31.90240139608298
222,143244.0,9840,20.0,65285.8,14.56,302.9578374365953,54.0,67.6,1.829946695941636,10021,343.7,238.9,6.0,77,11.872304748883039,9.1942109900463,11.08652983373045,74.25238522058821,56.652385220588215
223,78000.0,8391,11.0,1093.0,9.3,302.9578374365953,44.0,72.7,1.8615344108590381,10021,302.6,134.5,6.1,93,11.26446410567173,9.03491498187007,6.996681488176539,74.63745811774903,51.93745811774903
226,61051.0,10710,9.0,3226.4,5.7,302.9578374365953,84.0,63.8,1.8048206787211625,10021,238.2,78.4,4.1,94,11.01946485942108,9.278933163441794,8.079122243559159,73.30420182019286,59.50420182019286
227,116499.0,11016,14.0,1616.7,10.58,302.9578374365953,11.0,85.0,1.9294189257142929,10021,548.3,263.4,7.4,92,11.665637968260064,9.307104040408491,7.388142313607561,79.54197922317667,44.54197922317667
231,162750.0,12766,20.0,80965.5,12.75,302.9578374365953,60.0,70.7,1.8494194137968996,10021,430.0,331.0,6.8,56,11.999970560070816,9.454540665816003,11.301778416996438,74.1470620471794,53.4470620471794
237,64853.0,9842,10.0,3819.0,6.59,302.9578374365953,66.0,72.1,1.857935264719429,10021,260.4,126.6,6.1,104,11.07987844927599,9.194414221425923,8.247743887225516,83.17405932080433,61.07405932080434
238,103004.0,8684,16.0,2038.0,11.86,302.9578374365953,15.0,125.5,2.0986437258170567,10021,736.2,255.8,8.8,56,11.542523101409172,9.069237530998182,7.61972421378267,84.16899255556052,8.668992555560521
242,167023.0,8684,31.0,3218.1,15.4,302.9578374365953,42.0,75.4,1.8773713458697743,10021,16.8,845.3,8.4,21,12.025886806466636,9.069237530998182,8.076546402271493,60.171837914887064,34.77183791488706
244,182015.0,20297,13.0,91088.0,8.97,302.9578374365953,75.0,69.6,1.8426092396105618,10021,483.8,294.6,5.7,59,12.111844380245207,9.918228370857626,11.419581351190864,68.10170898197303,48.50170898197304
245,76130.0,7151,15.0,28057.9,8.68,302.9578374365953,20.0,85.8,1.9334872878487053,10021,149.0,236.5,12.4,18,11.240197684300258,8.875007486048396,10.242025511226462,93.90603231318279,58.106032313182794
247,330000.0,20115,14.0,100067.7,16.41,302.9578374365953,29.0,67.8,1.8312296938670636,10021,520.2,988.1,10.7,37,12.706847933442663,9.909221084383889,11.513602235909106,69.18717090367213,51.38717090367213
250,74946.0,5624,15.0,46583.2,13.33,302.9578374365953,1.0,112.4,2.0507663112330423,10021,243.1,252.4,12.9,31,11.224523133193964,8.6347984334905,10.748995240091114,99.48276390421383,37.08276390421382
252,265980.0,19075,20.0,113706.5,13.94,302.9578374365953,98.0,44.9,1.6522463410033232,10021,603.9,392.9,3.8,56,12.491176396967154,9.856133856152658,11.641375846090527,56.71197181609392,61.81197181609392
253,488474.0,43000,35.0,5980.1,11.36,302.9578374365953,44.0,68.9,1.8382192219076257,10021,31.8,2370.5,6.2,41,13.099041524892941,10.668955394675699,8.696192569212887,34.75241029325096,15.852410293250955
254,83220.0,11849,13.0,58469.9,7.02,302.9578374365953,82.0,56.9,1.7551122663950711,10021,312.6,174.7,4.3,56,11.329242982536933,9.37999875481674,10.97626737088948,70.36863506028119,63.468635060281194
255,51270.0,12050,6.0,968.9,4.25,302.9578374365953,62.0,95.8,1.9813655090785445,10021,312.6,61.6,4.1,88,10.844861064777746,9.396819938918801,6.876161407390958,73.42629213416325,27.62629213416325
258,130000.0,28772,8.0,5748.7,4.52,302.9578374365953,1.0,131.5,2.1189257528257768,10021,30.5,2312.8,16.9,42,11.77528972943772,10.267157970987247,8.656729021273366,89.68604029359479,8.186040293594786
260,206504.0,24480,27.0,107533.2,8.44,302.9578374365953,13.0,110.2,2.0421815945157658,10021,997.5,517.9,8.8,50,12.238075061655667,10.105611736626262,11.585554916078763,93.99262058468325,33.79262058468325
261,81338.0,7662,15.0,949.1,10.62,302.9578374365953,100.0,83.8,1.9232440186302764,10021,453.8,98.3,3.9,88,11.30636859101041,8.944028325260595,6.855514167136446,67.08743984133,33.28743984133
262,117882.0,10216,20.0,843.7,11.54,302.9578374365953,74.0,66.7,1.8241258339165491,10021,516.0,175.0,4.5,87,11.677439403114219,9.231710397712375,6.737796981171581,67.54070189811615,50.84070189811615
263,89281.0,10216,12.0,939.2,8.74,302.9578374365953,99.0,44.0,1.6434526764861874,10021,401.1,145.2,3.1,80,11.399543978269255,9.231710397712375,6.8450284490738325,59.19088316570438,65.19088316570438
264,90700.0,10216,13.0,2103.5,8.88,302.9578374365953,59.0,81.7,1.9122220565324155,10021,456.4,153.8,5.4,85,11.415312636103227,9.231710397712375,7.651357903030576,73.24398633049374,41.54398633049374
265,75133.0,10216,11.0,986.1,7.35,302.9578374365953,63.0,78.1,1.8926510338773004,10021,317.4,129.4,6.0,88,11.22701515535263,9.231710397712375,6.893757769338284,75.58151226072049,47.48151226072049
266,74726.0,10216,10.0,1767.0,7.31,302.9578374365953,99.0,29.1,1.4638929889859074,10021,58.7,129.2,5.5,87,11.221583369464737,9.231710397712375,7.4770384723196965,70.01720581459996,90.91720581459995
268,88955.0,10216,13.0,1676.0,8.71,302.9578374365953,59.0,77.7,1.8904210188009145,10021,437.8,131.2,4.7,81,11.395885902868876,9.231710397712375,7.424165281042028,69.18194719711094,41.48194719711094
269,194856.0,13753,21.0,64259.8,14.17,302.9578374365953,21.0,81.6,1.9116901587538608,10021,354.8,738.0,8.6,55,12.180016103210392,9.529012261114708,11.070689520308953,74.183791330387,42.583791330387
270,147000.0,17879,13.0,82125.0,8.22,302.9578374365953,4.0,105.6,2.0236639181977933,10021,436.2,499.2,13.1,54,11.898187865760873,9.79138211875182,11.315997755786912,100.78139867888441,45.18139867888442
272,254038.0,12767,30.0,31720.7,17.06,302.9578374365953,6.0,109.1,2.037824750588342,10021,167.7,1901.6,17.0,9,12.44523914110998,9.45461899582035,10.364724743601126,87.55346207024053,28.453462070240533
274,82065.0,13281,9.0,19817.0,6.18,302.9578374365953,64.0,82.5,1.916453948549925,10021,359.9,112.3,4.7,79,11.315266895166037,9.49408972140025,9.894295434167212,74.21245871007582,41.71245871007582
278,119000.0,15765,12.0,2690.2,7.55,302.9578374365953,63.0,85.7,1.932980821923198,10021,14.2,699.6,5.9,58,11.686878772093667,9.665547571979161,7.897370819274481,56.410507026539776,20.710507026539773
279,223754.0,16912,19.0,3858.0,1.26,302.9578374365953,18.0,92.9,1.9680157139936416,10021,20.4,1464.1,6.6,54,12.31830251307228,9.735778708110018,8.257904193465674,44.311632877660955,1.4116328776609492
282,80056.0,10216,13.0,1765.2,7.84,302.9578374365953,53.0,98.8,1.9947569445876283,10021,480.8,122.4,5.4,54,11.290481668770292,9.231710397712375,7.476019277395392,70.10244720630484,21.302447206304848
284,560525.0,40866,34.0,15381.0,13.72,302.9578374365953,82.0,47.2,1.6739419986340878,10021,81.7,2002.5,7.8,54,13.236629123532673,10.618053700469373,9.64088826045181,46.90567838562842,49.70567838562842
285,90247.0,8513,16.0,59057.5,10.6,302.9578374365953,70.0,74.8,1.8739015978644613,10021,304.7,139.9,4.9,87,11.410305634645404,9.049349685884057,10.986266824567913,76.91733610817309,52.11733610817309
286,132385.0,11919,19.0,87820.0,11.11,302.9578374365953,47.0,83.3,1.9206450014067875,10021,466.5,186.8,4.9,87,11.793469623015543,9.385889044482708,11.383044544115709,76.58817171823473,43.288171718234736
287,70776.0,5109,22.0,36011.7,10.78,302.9578374365953,80.0,70.2,1.8463371121298051,10021,187.1,125.4,6.1,29,11.167275239163223,8.538758969330798,10.491599164637186,73.14332893677474,52.94332893677473
290,84823.0,10216,16.0,65457.0,8.3,302.9578374365953,54.0,89.0,1.9493900066449128,10021,344.2,125.4,4.8,90,11.348322011419855,9.231710397712375,11.08914871749076,80.65493872883599,41.65493872883599
291,102593.0,8582,35.0,13695.7,11.95,302.9578374365953,75.0,42.6,1.6294095991027189,10021,72.1,306.6,9.1,42,11.538524983270442,9.05742226555147,9.524837193936015,88.6049253926902,96.00492539269021
